the_geom,pop,geonum,geoname,hispanic,white_nh,black_nh,ntvam_nh,asian_nh,hawpi_nh,other_nh,twoplus_nh,male,female,ageless5,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75_79,age80_84,age85pl,ageless18,age18_24,med_age,households,familyhh,nonfamhh,hhldralone,hhldr_naln,housing_un,occ_hu,vac_hu,owned,rented,pop25plus,nohsdipl,hsgrad_sc,bachl_hghr,med_hh_inc,med_fam_in,per_cap_in,med_yr_blt,med_c_rent,med_g_rent,med_hm_val,citz_birth,citz_nat,not_citz,born_in_co,brn_oth_st,ntv_b_o_us,foreign_b,pop_1p,same_house,same_cnty,same_state,diff_state,frm_abroad,wrkrs_16pl,car_all,car_alone,car_carpoo,public_trn,pt_bus,pt_other,bike,walk,tr_other,wrk_home,w_16pl_nh,t_less_10,t_10_19,t_20_29,t_30_39,t_40_59,t_60_pl,pop_3pl,enrolled,preschool,kndrgrtn,gr_1_4,gr_5_8,gr_9_12,undergrad,grad_prof,n_enrolled,blt_2010_p,b2000_2009,b1990_1999,b1980_1989,b1970_1979,b1960_1969,b1950_1959,b1940_1949,b1939_e,own_occ_hu,v_l_50k,v50k_100k,v100k_150k,v150k_200k,v200k_250k,v250k_300k,v300k_400k,v400k_500k,v500k_750k,v750k_1m,v_1m_plus,rnt_occ_hu,rntl400,r400t599,r600t799,r800t999,r1000t1249,r1250t1499,r1500t1999,r2000pl,rnocshr,ps_uni,ps_below,ps_bel150,tot_l18,puni_65pl,pov_l18,pov_65pl,avghhsize,hhi_l20k,hhi20_30,hhi30_40,hhi40_50,hhi50_60,hhi60_75,hhi75_100,hhi100_125,hhi125_150,hhi150_200,hhi200_pl,civ_ni_pop,disabled,pop16_pls,laborforce,civ_lf,emp,unemp,armedfrcs,not_lf,civ_ni_p
"MULTIPOLYGON (((-105.055836 39.625994, -105.05333 39.627989, -105.053287 39.627265, -105.053367 39.627064999999995, -105.053341 39.626301, -105.053439 39.624387, -105.05584 39.624193, -105.055836 39.625994)), ((-105.059431 39.638812, -105.053333 39.638892999999996, -105.053411 39.631586, -105.053457 39.629526, -105.057009 39.631679, -105.059457 39.634662, -105.059431 39.638812)), ((-105.063539 39.652978999999995, -105.06256 39.652991, -105.062574 39.652384999999995, -105.063539 39.652387, -105.063539 39.652978999999995)), ((-105.081573 39.635687999999995, -105.080909 39.635683, -105.080914 39.634876999999996, -105.081612 39.634873, -105.081573 39.635687999999995)), ((-105.399089 39.582072, -105.39895 39.588443999999996, -105.39875 39.615418, -105.39835 39.635888, -105.39825 39.636587999999996, -105.398248 39.649949, -105.39824899999999 39.650788, -105.398549 39.686294, -105.398348 39.714121, -105.398349 39.717147, -105.398248 39.717487, -105.39819 39.726234, -105.397949 39.745855999999996, -105.397949 39.747087, -105.397947 39.748824, -105.397949 39.814886, -105.398043 39.816027, -105.397949 39.839987, -105.39745 39.853697, -105.397503 39.854334, -105.397949 39.860386999999996, -105.397568 39.866060999999995, -105.397999 39.871432999999996, -105.397949 39.881087, -105.397649 39.883187, -105.397822 39.908349, -105.397849 39.912886, -105.357666 39.913485, -105.342281 39.913737, -105.339547 39.913785999999995, -105.314702 39.913883, -105.306845 39.913986, -105.282977 39.913689, -105.24527 39.914083999999995, -105.238933 39.914367, -105.231395 39.914086999999995, -105.212475 39.914235999999995, -105.200241 39.913986, -105.196647 39.914186, -105.16615 39.914047, -105.16599 39.914063999999996, -105.165349 39.914133, -105.164097 39.913891, -105.147143 39.913889, -105.153313 39.913039, -105.158458 39.911595999999996, -105.162846 39.91131, -105.165689 39.910503, -105.165571 39.892495, -105.165167 39.891486, -105.164423 39.891408, -105.14744 39.88945, -105.134852 39.889292, -105.137138 39.890831, -105.13645700000001 39.890946, -105.136308 39.892019999999995, -105.133105 39.892012, -105.130885 39.892697, -105.13004 39.890462, -105.128895 39.890353, -105.12894299999999 39.892801, -105.128918 39.900255, -105.13145 39.900099, -105.147396 39.900093999999996, -105.147121 39.913889999999995, -105.146531 39.914032, -105.108609 39.914137, -105.108178 39.91281, -105.106951 39.911729, -105.100641 39.908637999999996, -105.10010199999999 39.902206, -105.096681 39.900787, -105.096692 39.899788, -105.090626 39.899677, -105.090624 39.898903, -105.084251 39.898956999999996, -105.08423 39.899837, -105.081055 39.899820999999996, -105.080424 39.899819, -105.08025 39.899819, -105.073916 39.899785, -105.071688 39.899831999999996, -105.071733 39.904579, -105.071775 39.907018, -105.062392 39.907025, -105.062386 39.91159, -105.062386 39.912527999999995, -105.062384 39.913987, -105.060042 39.913976999999996, -105.060042 39.912453, -105.055294 39.912425999999996, -105.055319 39.913725, -105.052979 39.913722, -105.052971 39.914224, -105.052892 39.914224, -105.05296799999999 39.907049, -105.053005 39.899806, -105.053036 39.892187, -105.053091 39.885356, -105.05323 39.869395, -105.053191 39.86362, -105.052858 39.860727, -105.053263 39.859947999999996, -105.053045 39.858167, -105.053228 39.857110999999996, -105.053289 39.856764, -105.053339 39.855978, -105.052847 39.853229, -105.05290000000001 39.852042, -105.053188 39.849649, -105.05321 39.845763, -105.053236 39.841806999999996, -105.053257 39.840081999999995, -105.053266 39.834527, -105.053262 39.827273, -105.05327199999999 39.823581999999995, -105.053281 39.821858999999996, -105.05327 39.820028, -105.05325 39.81277, -105.053256 39.806497, -105.052839 39.802535, -105.052905 39.800734, -105.052949 39.800436999999995, -105.053102 39.799788, -105.053141 39.799427, -105.053164 39.799109, -105.053246 39.791063, -105.06148 39.791075, -105.063298 39.790081, -105.064541 39.79108, -105.065083 39.788086, -105.062944 39.788087, -105.062659 39.783847, -105.053183 39.783797, -105.053184 39.783533, -105.053245 39.776582999999995, -105.053241 39.772937999999996, -105.05324 39.769332999999996, -105.053243 39.764814, -105.053241 39.763903, -105.053244 39.762084, -105.053239 39.758472, -105.053236 39.754847999999996, -105.05322699999999 39.751249, -105.053219 39.747616, -105.053212 39.74398, -105.053211 39.743486, -105.053206 39.740411, -105.053228 39.734964999999995, -105.055567 39.734977, -105.05557400000001 39.734508, -105.055539 39.733098, -105.05322699999999 39.733109999999996, -105.053253 39.725828, -105.053253 39.7258, -105.053271 39.720414, -105.053278 39.718427, -105.053271 39.715004, -105.05325 39.711343, -105.053246 39.705814, -105.053247 39.703984999999996, -105.053245 39.703268, -105.053225 39.696889, -105.053225 39.696768999999996, -105.053194 39.691364, -105.053266 39.689558999999996, -105.053183 39.683498, -105.053221 39.682291, -105.057265 39.682272, -105.058034 39.682275, -105.058175 39.678666, -105.060732 39.678278999999996, -105.062777 39.679441, -105.062907 39.679223, -105.062772 39.677608, -105.062898 39.674987, -105.05325 39.674989, -105.053234 39.674299, -105.053261 39.67328, -105.053256 39.667784999999995, -105.06011 39.66778, -105.067297 39.667775, -105.072179 39.667763, -105.072204 39.669520999999996, -105.07494 39.670687, -105.07614 39.669987, -105.079651 39.669754999999995, -105.08135 39.670099, -105.081451 39.667743, -105.081455 39.665551, -105.081454 39.662074, -105.07982200000001 39.662164, -105.077338 39.660388999999995, -105.077642 39.658778999999996, -105.071617 39.659994999999995, -105.070727 39.656594, -105.067045 39.656586999999995, -105.06697 39.653493999999995, -105.067026 39.653327, -105.07014 39.650386, -105.070953 39.650411, -105.07104 39.649887, -105.063926 39.64962, -105.062053 39.651264, -105.058227 39.651278999999995, -105.05715000000001 39.652946, -105.057164 39.652087, -105.053727 39.651159, -105.05703 39.651202999999995, -105.057078 39.649699, -105.063422 39.649619, -105.063539 39.645987999999996, -105.07204899999999 39.645815, -105.074292 39.644273999999996, -105.07576 39.64205, -105.076803 39.638735, -105.073271 39.63874, -105.073308 39.636503, -105.079722 39.636705, -105.080344 39.636216, -105.081565 39.636165999999996, -105.081676 39.638759, -105.087804 39.638695, -105.091023 39.638718, -105.091577 39.638729, -105.091582 39.635177999999996, -105.100841 39.635186999999995, -105.109814 39.635188, -105.109874 39.635186, -105.109902 39.634246, -105.109883 39.629897, -105.109927 39.626988, -105.10858999999999 39.626987, -105.10860000000001 39.624207999999996, -105.098516 39.624221999999996, -105.091256 39.624198, -105.091164 39.627081, -105.088511 39.627086999999996, -105.087384 39.627089999999995, -105.087391 39.626045999999995, -105.085626 39.626107, -105.08558 39.628527, -105.083789 39.628527, -105.083813 39.627317999999995, -105.08173 39.627313, -105.081811 39.63015, -105.083735 39.630154999999995, -105.083712 39.631327, -105.08178 39.631325, -105.08167 39.631326, -105.08145 39.631858, -105.075132 39.62451, -105.076594 39.624378, -105.064966 39.620238, -105.065141 39.618581999999996, -105.075873 39.618508, -105.084221 39.618567999999996, -105.086115 39.618978999999996, -105.087252 39.618317, -105.091362 39.618336, -105.092839 39.618327, -105.09696 39.618362, -105.096955 39.617968999999995, -105.09691 39.614515, -105.091405 39.614455, -105.064199 39.614574, -105.060203 39.61443, -105.058125 39.61443, -105.058178 39.617182, -105.056439 39.619932, -105.057151 39.621584999999996, -105.053439 39.621423, -105.053653 39.6159, -105.053609 39.613682, -105.053625 39.609665, -105.053807 39.601386999999995, -105.053836 39.600885, -105.05382 39.600836, -105.053816 39.600820999999996, -105.053703 39.59522, -105.053889 39.587404, -105.05395 39.580739, -105.05404 39.575768, -105.053968 39.574768, -105.054104 39.573774, -105.054164 39.572677, -105.054199 39.571314, -105.05424 39.569787999999996, -105.054169 39.56771, -105.054145 39.567085, -105.05414 39.566088, -105.04874 39.566088, -105.051366 39.563257, -105.05306 39.563109, -105.057252 39.562306, -105.058257 39.560379, -105.060714 39.559940999999995, -105.06113 39.556906, -105.06424 39.554187999999996, -105.065672 39.553346, -105.066735 39.550498999999995, -105.073045 39.545265, -105.074111 39.544267999999995, -105.074594 39.541652, -105.076419 39.540054999999995, -105.077745 39.536705999999995, -105.076571 39.534968, -105.076106 39.532691, -105.076434 39.531624, -105.079461 39.525887999999995, -105.079288 39.523893, -105.080096 39.523156, -105.07900000000001 39.519141999999995, -105.077945 39.517495, -105.078859 39.51285, -105.078402 39.511489999999995, -105.079858 39.510000999999995, -105.081133 39.509667, -105.084665 39.506585, -105.085227 39.50543, -105.084841 39.50121, -105.086495 39.499133, -105.086148 39.497633, -105.087185 39.496061, -105.086109 39.494923, -105.08675099999999 39.493423, -105.088514 39.492391999999995, -105.091353 39.48928, -105.09333 39.488054, -105.098707 39.485394, -105.100359 39.485487, -105.103313 39.484715, -105.106942 39.484719, -105.110685 39.483553, -105.113154 39.483903999999995, -105.114694 39.485800000000005, -105.117646 39.485392, -105.118266 39.482988, -105.115883 39.482535, -105.116276 39.481451, -105.118535 39.480207, -105.121017 39.481454, -105.127081 39.478184999999996, -105.128398 39.477388, -105.130357 39.47368, -105.134993 39.470785, -105.132625 39.467908, -105.133132 39.466311999999995, -105.132577 39.464321, -105.132941 39.461912, -105.130399 39.459527, -105.127474 39.458467, -105.126696 39.4572, -105.125017 39.456367, -105.124184 39.454985, -105.123062 39.450846999999996, -105.123728 39.449464, -105.123214 39.447831, -105.124742 39.444019999999995, -105.124704 39.442736, -105.126144 39.440187, -105.124674 39.435879, -105.123522 39.434560999999995, -105.123598 39.434129, -105.128424 39.431757, -105.131564 39.429235, -105.133071 39.427439, -105.135425 39.426778999999996, -105.136973 39.425421, -105.138206 39.423069999999996, -105.140567 39.422401, -105.141408 39.421136, -105.145316 39.418814, -105.14942 39.4176, -105.151767 39.415681, -105.15597700000001 39.413802, -105.159937 39.414322999999996, -105.161261 39.413758, -105.16262 39.411929, -105.166671 39.40851, -105.169602 39.408829, -105.170963 39.407824999999995, -105.171278 39.406853999999996, -105.17048199999999 39.404602, -105.169441 39.403326, -105.169408 39.40159, -105.167194 39.399753, -105.166972 39.398187, -105.167642 39.395748, -105.167258 39.394307999999995, -105.16549499999999 39.394008, -105.164337 39.391135999999996, -105.16566 39.391178, -105.169968 39.389095999999995, -105.171219 39.386804, -105.172978 39.385745, -105.173515 39.383203, -105.173284 39.382317, -105.170856 39.382261, -105.17013 39.38125, -105.169785 39.380342, -105.17125 39.379638, -105.172997 39.377722, -105.17226 39.376411, -105.17033 39.375347, -105.170165 39.374517999999995, -105.1679 39.373979999999996, -105.167099 39.3722, -105.167636 39.370425999999995, -105.169114 39.369098, -105.168922 39.367264999999996, -105.167792 39.366371, -105.166435 39.362958, -105.166574 39.361754, -105.16786 39.359017, -105.169127 39.358934, -105.171517 39.35722, -105.172357 39.355816999999995, -105.171853 39.353449999999995, -105.175157 39.35049, -105.177193 39.349579, -105.176532 39.347515, -105.177158 39.34471, -105.179174 39.343461999999995, -105.179535 39.342309, -105.178729 39.340786, -105.18010000000001 39.339155, -105.182144 39.338588, -105.183956 39.33549, -105.187837 39.334185999999995, -105.187432 39.333256, -105.185572 39.333003, -105.182268 39.331374, -105.182305 39.329797, -105.186057 39.328289999999996, -105.188184 39.327960999999995, -105.188054 39.326902, -105.185883 39.326155, -105.185486 39.324405, -105.186292 39.323304, -105.187803 39.322852999999995, -105.188814 39.321152999999995, -105.189123 39.319105, -105.188587 39.317384, -105.190197 39.316193999999996, -105.193487 39.312582, -105.194662 39.312433999999996, -105.198156 39.310432, -105.198397 39.30928, -105.19668 39.308544, -105.197824 39.304988, -105.196522 39.303948999999996, -105.196 39.302082, -105.197231 39.301719999999996, -105.200212 39.302029, -105.201283 39.30077, -105.201368 39.299268999999995, -105.204979 39.299797999999996, -105.206793 39.299195999999995, -105.207681 39.298193999999995, -105.207173 39.296228, -105.205231 39.294899, -105.202887 39.294751999999995, -105.202576 39.293321, -105.20393 39.293056, -105.205527 39.29399, -105.206981 39.293202, -105.205531 39.291681, -105.206498 39.290678, -105.207908 39.291525, -105.208736 39.290616, -105.208042 39.289612, -105.21017 39.28774, -105.212473 39.284484, -105.211334 39.282914999999996, -105.211325 39.280967, -105.213897 39.278693, -105.215438 39.278574, -105.216386 39.277618, -105.215526 39.276787999999996, -105.217507 39.274595999999995, -105.215662 39.273348999999996, -105.21558 39.272231999999995, -105.219179 39.270503, -105.220778 39.268662, -105.220776 39.268063, -105.218699 39.267042, -105.21875 39.265349, -105.217784 39.263548, -105.217204 39.261175, -105.217833 39.260115, -105.219598 39.259640999999995, -105.225105 39.260525, -105.22536 39.259792, -105.223402 39.258417, -105.2236 39.25599, -105.226972 39.25635, -105.228121 39.253766, -105.231807 39.253962, -105.23458 39.255091, -105.234202 39.252413, -105.23525599999999 39.251312999999996, -105.237678 39.25047, -105.237336 39.249500000000005, -105.234781 39.249297, -105.233938 39.246868, -105.234367 39.245562, -105.235631 39.244261, -105.239741 39.243635, -105.240559 39.244057, -105.243403 39.242655, -105.246017 39.240566, -105.247275 39.240424999999995, -105.252428 39.243694999999995, -105.253567 39.243156, -105.253536 39.241372, -105.25503 39.240274, -105.25432 39.237922999999995, -105.257228 39.233547, -105.261784 39.231482, -105.26356799999999 39.228811, -105.26166 39.226805, -105.262425 39.22483, -105.261302 39.223268999999995, -105.263528 39.221168999999996, -105.262868 39.219463, -105.260576 39.216688, -105.26152 39.214757999999996, -105.260086 39.212558, -105.259735 39.210905, -105.26212 39.209917999999995, -105.263194 39.208005, -105.267546 39.209224999999996, -105.269519 39.209419, -105.272176 39.208650999999996, -105.27316 39.207623999999996, -105.276291 39.207215999999995, -105.277696 39.202801, -105.278814 39.201811, -105.281261 39.201757, -105.282929 39.199953, -105.2851 39.194587999999996, -105.284702 39.192703, -105.285928 39.189585, -105.28639 39.186313999999996, -105.289182 39.184172, -105.289236 39.183416, -105.287331 39.181255, -105.28737699999999 39.179442, -105.289498 39.177493999999996, -105.294748 39.174838, -105.293635 39.173975, -105.294216 39.172976999999996, -105.29944 39.172529, -105.301529 39.170612, -105.302014 39.169246, -105.300214 39.168017, -105.301022 39.166776999999996, -105.302271 39.166689, -105.30445399999999 39.164280999999995, -105.30519699999999 39.164024, -105.307059 39.165355999999996, -105.309982 39.163519, -105.310692 39.161525999999995, -105.313063 39.160019, -105.313557 39.159121, -105.313087 39.157077, -105.31531 39.154894999999996, -105.315949 39.151302, -105.315579 39.149910999999996, -105.316193 39.148855, -105.315347 39.146712, -105.315634 39.145801, -105.319916 39.145754, -105.321556 39.146191, -105.323285 39.144991999999995, -105.322147 39.142958, -105.322782 39.141114, -105.321778 39.139016999999996, -105.321962 39.136967, -105.322757 39.135594999999995, -105.324774 39.133863, -105.327393 39.130873, -105.32921999999999 39.129689, -105.330444 39.129684999999995, -105.397875 39.129563999999995, -105.397759 39.158623999999996, -105.397881 39.203277, -105.3979 39.24999, -105.396712 39.264883, -105.39811399999999 39.315776, -105.398652 39.326189, -105.398353 39.327788999999996, -105.398552 39.37809, -105.39795 39.388791, -105.39815 39.399407, -105.398154 39.40127, -105.398051 39.424158999999996, -105.398064 39.452251, -105.398552 39.463488, -105.398341 39.464172999999995, -105.397898 39.466957, -105.398139 39.468725, -105.398251 39.499167, -105.398518 39.52475, -105.398851 39.535588, -105.398949 39.566055999999996, -105.39915 39.581587999999996, -105.399089 39.582072)))",552344,108059,Jefferson,83142,435423,5535,2917,13944,269,609,10505,274525,277819,29684,32449,34023,33879,33882,36984,36719,35099,36481,39468,45448,43030,37261,27290,18324,13358,9319,9646,117276,46641,40.4,222892,144412,78480,61606,16874,232477,222892,9585,155713,67179,388427,23268,203465,161694,70164,86565,37065,1977,934,1052,279500,516407,17800,18137,258525,251681,6201,35937,546968,463863,37595,27466,15930,2114,289922,251186,228107,23079,9347,7587,1760,1758,4485,2933,20213,269709,24854,69058,62191,53678,41816,18112,534681,133888,8868,6031,26082,26357,29405,29031,8114,400793,2361,23695,34576,38839,65394,32048,22811,5720,7033,155713,4008,2899,8478,18034,28778,26530,31868,16347,13282,3630,1859,67179,2109,2735,10398,14529,14200,10012,8569,2853,1774,543273,46423,76499,115604,76072,13613,3847,2.44,24274,16234,18886,19083,17127,23377,31982,24181,15384,17073,15291,545981,52495,449317,313044,312852,294390,18462,192,136273,545981
