pop,the_geom,geonum,geoname,hispanic,white_nh,black_nh,ntvam_nh,asian_nh,hawpi_nh,other_nh,twoplus_nh,male,female,ageless5,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75_79,age80_84,age85pl,ageless18,age18_24,med_age,households,familyhh,nonfamhh,hhldralone,hhldr_naln,housing_un,occ_hu,vac_hu,owned,rented,pop25plus,nohsdipl,hsgrad_sc,bachl_hghr,med_hh_inc,med_fam_in,per_cap_in,med_yr_blt,med_c_rent,med_g_rent,med_hm_val,citz_birth,citz_nat,not_citz,born_in_co,brn_oth_st,ntv_b_o_us,foreign_b,pop_1p,same_house,same_cnty,same_state,diff_state,frm_abroad,wrkrs_16pl,car_all,car_alone,car_carpoo,public_trn,pt_bus,pt_other,bike,walk,tr_other,wrk_home,w_16pl_nh,t_less_10,t_10_19,t_20_29,t_30_39,t_40_59,t_60_pl,pop_3pl,enrolled,preschool,kndrgrtn,gr_1_4,gr_5_8,gr_9_12,undergrad,grad_prof,n_enrolled,blt_2010_p,b2000_2009,b1990_1999,b1980_1989,b1970_1979,b1960_1969,b1950_1959,b1940_1949,b1939_e,own_occ_hu,v_l_50k,v50k_100k,v100k_150k,v150k_200k,v200k_250k,v250k_300k,v300k_400k,v400k_500k,v500k_750k,v750k_1m,v_1m_plus,rnt_occ_hu,rntl400,r400t599,r600t799,r800t999,r1000t1249,r1250t1499,r1500t1999,r2000pl,rnocshr,ps_uni,ps_below,ps_bel150,tot_l18,puni_65pl,pov_l18,pov_65pl,avghhsize,hhi_l20k,hhi20_30,hhi30_40,hhi40_50,hhi50_60,hhi60_75,hhi75_100,hhi100_125,hhi125_150,hhi150_200,hhi200_pl,civ_ni_pop,disabled,pop16_pls,laborforce,civ_lf,emp,unemp,armedfrcs,not_lf,civ_ni_p
585333,"MULTIPOLYGON (((-104.898733 39.685587, -104.898333 39.685387, -104.898132 39.682787999999995, -104.901731 39.685586, -104.898733 39.685587)), ((-104.903917 39.626829, -104.903285 39.625954, -104.902796 39.624303999999995, -104.902904 39.624181, -104.904032 39.624116, -104.903917 39.626829)), ((-104.911032 39.682072999999995, -104.908205 39.682069999999996, -104.908217 39.680307, -104.908292 39.679882, -104.91104 39.679887, -104.911032 39.682072999999995)), ((-104.93024199999999 39.674831999999995, -104.925725 39.675281, -104.925746 39.676641, -104.924759 39.676153, -104.922253 39.675616, -104.921047 39.674836, -104.920487 39.674141, -104.919234 39.673888999999996, -104.917559 39.672982999999995, -104.91754399999999 39.66758, -104.916378 39.667584999999995, -104.915939 39.663471, -104.91297 39.663132999999995, -104.912985 39.656541, -104.916572 39.656119, -104.915513 39.657519, -104.916757 39.659009999999995, -104.918875 39.660337999999996, -104.921016 39.660337999999996, -104.92161899999999 39.662486, -104.922221 39.666947, -104.92084 39.667584999999995, -104.920675 39.668244, -104.92266 39.667578, -104.926429 39.669394, -104.93024199999999 39.674831999999995)), ((-104.934218 39.673387999999996, -104.931641 39.673373999999995, -104.93033199999999 39.672981, -104.927935 39.67033, -104.927037 39.66899, -104.929542 39.669381, -104.930436 39.667471, -104.931622 39.667473, -104.931695 39.670564, -104.932905 39.670798999999995, -104.934218 39.673387999999996)), ((-104.940691 39.703813, -104.940738 39.706344, -104.940687 39.711220999999995, -104.931648 39.711098, -104.93153 39.709088, -104.929542 39.708456, -104.92959 39.706413999999995, -104.926963 39.706699, -104.926924 39.7036, -104.928974 39.703843, -104.930257 39.703838, -104.931423 39.703789, -104.932868 39.702182, -104.93384 39.70416, -104.933996 39.70138, -104.931654 39.700221, -104.928578 39.700221, -104.928564 39.698429, -104.927864 39.696653999999995, -104.929868 39.696594, -104.931735 39.696601, -104.934027 39.696600000000004, -104.936233 39.696599, -104.936213 39.694782, -104.940485 39.695664, -104.940633 39.694755, -104.940612 39.69657, -104.938635 39.696605, -104.93871 39.698181999999996, -104.940271 39.698198999999995, -104.940278 39.697949, -104.940738 39.697956, -104.940691 39.703813), (-104.933897 39.698481, -104.931651 39.698398, -104.931714 39.700207999999996, -104.934135 39.700181, -104.933897 39.698481)), ((-105.054199 39.571314, -105.054164 39.572677, -105.054104 39.573774, -105.053968 39.574768, -105.05404 39.575768, -105.05395 39.580739, -105.053889 39.587404, -105.053703 39.59522, -105.053818 39.600829, -105.05382 39.600836, -105.053836 39.600885, -105.053807 39.601386999999995, -105.053625 39.609665, -105.053609 39.613682, -105.053653 39.6159, -105.053439 39.621423, -105.053439 39.624387, -105.053341 39.626301, -105.053367 39.627064999999995, -105.053287 39.627265, -105.05333 39.627989, -105.053457 39.629526, -105.053411 39.631586, -105.04570000000001 39.631586999999996, -105.044339 39.631586999999996, -105.044048 39.628015999999995, -105.042314 39.628194, -105.041839 39.627887, -105.038005 39.626836, -105.034822 39.627809, -105.034821 39.628098, -105.029127 39.627838, -105.027608 39.62824, -105.025369 39.628598, -105.02536 39.631445, -105.030057 39.633492, -105.034752 39.63359, -105.034739 39.635089, -105.034707 39.638593, -105.029998 39.638574999999996, -105.029979 39.642244999999996, -105.031238 39.643986999999996, -105.034659 39.643991, -105.034646 39.646921, -105.034171 39.65329, -105.034017 39.653465, -105.032093 39.653276999999996, -105.032112 39.653773, -105.032094 39.655726, -105.032038 39.657087, -105.025269 39.656817, -105.023003 39.65683, -105.022932 39.660495999999995, -105.0158 39.660508, -105.015773 39.663729, -105.015722 39.666947, -105.015699 39.671794999999996, -105.015696 39.678684, -105.008664 39.678627, -105.008637 39.67678, -105.006576 39.676778, -105.006471 39.666913, -105.010665 39.660506999999996, -105.004882 39.660455, -105.004862 39.664463, -105.004444 39.664952, -105.004374 39.666306, -104.999906 39.667884, -104.991132 39.667674, -104.987572 39.667682, -104.982835 39.667696, -104.978292 39.667698, -104.974586 39.667687, -104.973486 39.667684, -104.97344 39.665822, -104.969978 39.66585, -104.968796 39.666087, -104.968785 39.660416999999995, -104.967619 39.660409, -104.963224 39.66037, -104.959443 39.661525999999995, -104.959449 39.660343999999995, -104.959485 39.656690999999995, -104.953788 39.656683, -104.953541 39.655957, -104.954952 39.655797, -104.955903 39.652998, -104.940683 39.653013, -104.939757 39.652986999999996, -104.931703 39.653044, -104.931835 39.646009, -104.922649 39.645997, -104.913257 39.638691, -104.913407 39.624083, -104.905551 39.624001, -104.90402399999999 39.623827, -104.901658 39.623722, -104.894529 39.62403, -104.889668 39.624051, -104.887799 39.624007, -104.885265 39.624083, -104.885231 39.631344999999996, -104.88511199999999 39.639261999999995, -104.880329 39.641490999999995, -104.880368 39.642193, -104.880313 39.645889, -104.880313 39.645902, -104.88014 39.653057, -104.877497 39.653051999999995, -104.876306 39.652294999999995, -104.876224 39.644301, -104.875552 39.644617, -104.857203 39.653245999999996, -104.856038 39.654178, -104.852944 39.655705999999995, -104.847119 39.65678, -104.84773 39.657101, -104.848336 39.657891, -104.848332 39.659161, -104.853716 39.660072, -104.855437 39.660804, -104.856441 39.66034, -104.858978 39.66034, -104.861022 39.660281, -104.866334 39.660309, -104.866174 39.667515, -104.866051 39.670846999999995, -104.868216 39.672621, -104.870882 39.674763999999996, -104.871874 39.674744, -104.875527 39.674763999999996, -104.87531 39.672784, -104.878233 39.672787, -104.875832 39.669787, -104.876233 39.663987, -104.879277 39.663891, -104.884133 39.667487, -104.890133 39.667587, -104.892269 39.668189, -104.88803300000001 39.665787, -104.890188 39.664393, -104.890764 39.664956, -104.890824 39.664902999999995, -104.893941 39.667589, -104.898817 39.667626, -104.900251 39.66757, -104.903509 39.667623999999996, -104.903522 39.671225, -104.90352 39.674456, -104.903579 39.676674999999996, -104.905406 39.678272, -104.90625299999999 39.678442, -104.907979 39.679727, -104.90797 39.680306, -104.903888 39.680332, -104.905074 39.683862, -104.904996 39.685905999999996, -104.903443 39.684857, -104.90344 39.678598, -104.894769 39.678782999999996, -104.893432 39.682086999999996, -104.888931 39.682504, -104.888933 39.685587, -104.89355 39.685863999999995, -104.893542 39.692654, -104.89399 39.693013, -104.898766 39.692996, -104.89881 39.689341, -104.903512 39.689354, -104.90351 39.692581, -104.900115 39.692985, -104.903524 39.696641, -104.903544 39.698535, -104.899285 39.696976, -104.898806 39.695091, -104.897402 39.69627, -104.893402 39.695695, -104.893324 39.696594999999995, -104.891715 39.69659, -104.885773 39.696523, -104.884057 39.696479, -104.882315 39.696483, -104.877611 39.696506, -104.877698 39.697987999999995, -104.875316 39.697995999999996, -104.875309 39.696504999999995, -104.874196 39.696472, -104.865962 39.696559, -104.865964 39.699086, -104.870662 39.698474999999995, -104.870648 39.700534999999995, -104.868932 39.702987, -104.865967 39.704318, -104.865971 39.711053, -104.870653 39.710169, -104.870831 39.718176, -104.87432 39.718201, -104.874947 39.71845, -104.87534 39.719711, -104.87534 39.720134, -104.87533 39.725576, -104.881934 39.724959999999996, -104.886613 39.729219, -104.885135 39.730193, -104.884708 39.732845999999995, -104.88468 39.735625, -104.884659 39.737274, -104.884646 39.740156, -104.875227 39.740212, -104.865803 39.7402, -104.858778 39.740207, -104.856413 39.740214, -104.851719 39.740206, -104.847091 39.740207, -104.847013 39.740206, -104.843254 39.740307, -104.837603 39.740302, -104.82545999999999 39.74029, -104.82032 39.740297, -104.819416 39.740266, -104.810127 39.740141, -104.810022 39.740141, -104.800625 39.740280999999996, -104.791219 39.740269, -104.791128 39.740269, -104.78742199999999 39.740266, -104.780629 39.74026, -104.77247 39.740251, -104.763038 39.740251, -104.745854 39.74024, -104.735396 39.740265, -104.734969 39.740302, -104.734834 39.740321, -104.731955 39.740822, -104.715945 39.740271, -104.678305 39.739995, -104.659953 39.740477, -104.652803 39.739778, -104.64293 39.739782, -104.640723 39.739886, -104.635347 39.739630999999996, -104.634448 39.739594, -104.633384 39.739547, -104.632424 39.739501, -104.626065 39.740061, -104.616507 39.740007, -104.616197 39.740004, -104.613603 39.739982, -104.603078 39.739886999999996, -104.602222 39.739878, -104.582488 39.739636, -104.526958 39.738669, -104.52286 39.738572999999995, -104.522742 39.738569999999996, -104.520112 39.738513999999995, -104.519976 39.738510999999995, -104.519938 39.73851, -104.519879 39.738509, -104.510525 39.738307, -104.507484 39.738251999999996, -104.507422 39.738251, -104.507378 39.73825, -104.507349 39.73825, -104.507301 39.73825, -104.507215 39.73825, -104.507179 39.73825, -104.507154 39.73825, -104.50713999999999 39.73825, -104.507036 39.738248999999996, -104.505514 39.738246, -104.505495 39.738246, -104.50036 39.738236, -104.489501 39.738228, -104.489198 39.738228, -104.48490000000001 39.738225, -104.481329 39.738219, -104.481074 39.738219, -104.481043 39.738219, -104.481025 39.738219, -104.480939 39.738217999999996, -104.480855 39.738217999999996, -104.480781 39.738217999999996, -104.480735 39.738217999999996, -104.480712 39.738217999999996, -104.480322 39.738217, -104.480127 39.738217, -104.480075 39.738217, -104.480061 39.738217, -104.472336 39.738203999999996, -104.471047 39.738199, -104.470927 39.738198, -104.442784 39.738132, -104.43242 39.738116, -104.420816 39.738085999999996, -104.415289 39.738074, -104.414664 39.738073, -104.414183 39.73807, -104.394586 39.73804, -104.380113 39.738108, -104.37736 39.738119999999995, -104.377229 39.738121, -104.340209 39.738247, -104.30357 39.738515, -104.302586 39.738492, -104.28382500000001 39.738745, -104.24705 39.738907999999995, -104.227935 39.73898, -104.227131 39.738982, -104.209525 39.739018, -104.190677 39.73918, -104.096249 39.739846, -104.060078 39.73997, -103.977636 39.740266999999996, -103.974341 39.739984, -103.972303 39.740401, -103.706547 39.739894, -103.707072 39.566295, -103.714355 39.566331, -103.978639 39.566359999999996, -103.981891 39.566266999999996, -103.985114 39.566311999999996, -103.986976 39.566151, -104.014407 39.565999, -104.174259 39.565278, -104.193813 39.565232, -104.285044 39.564718, -104.296062 39.564657, -104.324838 39.564389, -104.361698 39.564335, -104.37598 39.563949, -104.381131 39.564097, -104.398707 39.56395, -104.421404 39.563694, -104.442895 39.563759999999995, -104.455932 39.563944, -104.457367 39.563976, -104.474295 39.564102, -104.531676 39.564678, -104.569154 39.565283, -104.60084 39.565846, -104.642125 39.565889999999996, -104.66021 39.565909, -104.660626 39.565909, -104.679505 39.565995, -104.679603 39.565996999999996, -104.686759 39.565988, -104.70702299999999 39.565988, -104.707781 39.565988, -104.708327 39.565988, -104.717781 39.565984, -104.73584 39.565888, -104.736628 39.565888, -104.745929 39.566022, -104.746089 39.566026, -104.765886 39.566089999999996, -104.784965 39.566088, -104.785308 39.566088, -104.785432 39.566088, -104.791368 39.566086999999996, -104.800612 39.565892999999996, -104.801095 39.565885, -104.801371 39.565887, -104.806902 39.565999, -104.808286 39.566036, -104.809806 39.566075999999995, -104.810231 39.566088, -104.813131 39.565988, -104.815686 39.565988, -104.832934 39.565988, -104.836547 39.565988, -104.857406 39.566029, -104.866612 39.565993, -104.8695 39.565982999999996, -104.872366 39.565996999999996, -104.885646 39.565979999999996, -104.885968 39.565977, -104.888861 39.565991, -104.897069 39.566005, -104.898385 39.565973, -104.904175 39.565982, -104.904415 39.565982, -104.911872 39.566024, -104.913831 39.566029, -104.922963 39.566053, -104.929106 39.566038, -104.941705 39.566024999999996, -104.941883 39.566026, -104.945072 39.566035, -104.946466 39.566082, -104.951818 39.566078, -104.955644 39.566111, -104.960469 39.566129, -104.971802 39.566064, -104.972816 39.566068, -104.977112 39.566083, -104.979224 39.566091, -104.982365 39.566102, -104.988529 39.566123999999995, -104.994689 39.566106, -105.015621 39.566096, -105.021377 39.566147, -105.030292 39.566187, -105.03232 39.566184, -105.033315 39.566187, -105.039633 39.566189, -105.040285 39.56619, -105.04085 39.566145, -105.04874 39.566088, -105.05414 39.566088, -105.054146 39.567093, -105.054169 39.56771, -105.05424 39.569787999999996, -105.054199 39.571314)))",108005,"Arapahoe County, Colorado",107841,369435,56891,1997,29340,1178,1295,17356,287361,297972,40401,42331,40245,38739,36239,43724,43161,40702,42877,41880,42877,37928,31976,21951,13744,10787,7990,7781,147886,50069,35.9,225552,148229,77323,63684,13639,239158,225552,13606,141460,84092,387378,33305,203826,150247,60651,73649,32595,1982,858,981,230700,497848,34035,53450,229175,259921,8752,87485,577072,464917,50677,38246,19187,4045,291451,252859,227629,25230,13609,9844,3765,1236,4785,3107,15855,275596,24292,66956,69488,59348,38202,17310,560621,157546,9788,7591,33592,31893,33875,30886,9921,403075,1128,40161,34455,55768,61499,22192,16364,3597,3994,141460,4570,6929,15671,27007,26979,18383,19196,8677,7922,2628,3498,84092,1901,5201,15913,19887,17226,10254,9210,2550,1950,580235,69949,117548,145980,60409,24278,4667,2.58,29940,21572,21310,19715,19101,24445,28811,20671,13370,13088,13529,579931,51972,453970,325472,323514,295023,28491,1958,128498,579931
