pop,the_geom,geoname,geonum,hispanic,white_nh,black_nh,ntvam_nh,asian_nh,hawpi_nh,other_nh,twoplus_nh,male,female,ageless5,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75_79,age80_84,age85pl,ageless18,age18_24,med_age,households,familyhh,nonfamhh,hhldralone,hhldr_naln,housing_un,occ_hu,vac_hu,owned,rented,pop25plus,nohsdipl,hsgrad_sc,bachl_hghr,med_hh_inc,med_fam_in,per_cap_in,med_yr_blt,med_c_rent,med_g_rent,med_hm_val,citz_birth,citz_nat,not_citz,born_in_co,brn_oth_st,ntv_b_o_us,foreign_b,pop_1p,same_house,same_cnty,same_state,diff_state,frm_abroad,wrkrs_16pl,car_all,car_alone,car_carpoo,public_trn,pt_bus,pt_other,bike,walk,tr_other,wrk_home,w_16pl_nh,t_less_10,t_10_19,t_20_29,t_30_39,t_60_pl,t_40_59,pop_3pl,enrolled,preschool,kndrgrtn,gr_1_4,gr_5_8,gr_9_12,undergrad,grad_prof,n_enrolled,blt_2010_p,b2000_2009,b1990_1999,b1980_1989,b1970_1979,b1960_1969,b1950_1959,b1940_1949,b1939_e,own_occ_hu,v_l_50k,v50k_100k,v100k_150k,v150k_200k,v200k_250k,v250k_300k,v300k_400k,v400k_500k,v500k_750k,v750k_1m,v_1m_plus,rnt_occ_hu,rntl400,r400t599,r600t799,r800t999,r1000t1249,r1250t1499,r1500t1999,r2000pl,rnocshr,ps_uni,ps_below,ps_bel150,tot_l18,puni_65pl,pov_l18,pov_65pl,avghhsize,hhi_l20k,hhi20_30,hhi30_40,hhi40_50,hhi50_60,hhi60_75,hhi75_100,hhi100_125,hhi125_150,hhi150_200,hhi200_pl,civ_ni_pop,disabled,pop16_pls,laborforce,civ_lf,emp,unemp,armedfrcs,not_lf,civ_ni_p
633777,"MULTIPOLYGON (((-104.934135 39.700181, -104.932878 39.700215, -104.931714 39.700207999999996, -104.931651 39.698398, -104.93288 39.698412, -104.933897 39.698481, -104.934135 39.700181)), ((-105.109883 39.629897, -105.109902 39.634246, -105.109874 39.635186, -105.109814 39.635188, -105.100841 39.635186999999995, -105.099641 39.634986999999995, -105.091617 39.635458, -105.091577 39.638729, -105.091023 39.638718, -105.087804 39.638695, -105.081676 39.638759, -105.081565 39.636165999999996, -105.080344 39.636216, -105.079722 39.636705, -105.073308 39.636503, -105.073271 39.63874, -105.076803 39.638735, -105.07576 39.64205, -105.074292 39.644273999999996, -105.07204899999999 39.645815, -105.063539 39.645987999999996, -105.063422 39.649619, -105.063399 39.650079999999996, -105.057345 39.649983999999996, -105.05725699999999 39.651723, -105.054703 39.651812, -105.057215 39.652946, -105.058839 39.651387, -105.062586 39.651899, -105.063926 39.64962, -105.07104 39.649887, -105.070953 39.650411, -105.07014 39.650386, -105.067026 39.653327, -105.06697 39.653493999999995, -105.067045 39.656586999999995, -105.070727 39.656594, -105.071617 39.659994999999995, -105.077642 39.658778999999996, -105.077338 39.660388999999995, -105.07982200000001 39.662164, -105.081454 39.662074, -105.081455 39.665551, -105.081451 39.667743, -105.08135 39.670099, -105.079651 39.669754999999995, -105.07614 39.669987, -105.07494 39.670687, -105.072204 39.669520999999996, -105.072179 39.667763, -105.067297 39.667775, -105.06011 39.66778, -105.053256 39.667784999999995, -105.053261 39.67328, -105.053234 39.674299, -105.05325 39.674989, -105.062898 39.674987, -105.062772 39.677608, -105.062907 39.679223, -105.062777 39.679441, -105.060732 39.678278999999996, -105.058175 39.678666, -105.058034 39.682275, -105.057265 39.682272, -105.053221 39.682291, -105.053183 39.683498, -105.053266 39.689558999999996, -105.053194 39.691364, -105.053225 39.696768999999996, -105.053225 39.696889, -105.053245 39.703268, -105.053247 39.703984999999996, -105.053246 39.705814, -105.05325 39.711343, -105.053271 39.715004, -105.053278 39.718427, -105.053271 39.720414, -105.053253 39.7258, -105.053253 39.725828, -105.05322699999999 39.733109999999996, -105.055539 39.733098, -105.05557400000001 39.734508, -105.055567 39.734977, -105.053228 39.734964999999995, -105.053206 39.740411, -105.053211 39.743486, -105.053212 39.74398, -105.053219 39.747616, -105.05322699999999 39.751249, -105.053236 39.754847999999996, -105.053239 39.758472, -105.053244 39.762084, -105.053241 39.763903, -105.053243 39.764814, -105.05324 39.769332999999996, -105.053241 39.772937999999996, -105.053245 39.776582999999995, -105.053184 39.783533, -105.053183 39.783797, -105.062659 39.783847, -105.062944 39.788087, -105.065083 39.788086, -105.064541 39.79108, -105.063298 39.790081, -105.06148 39.791075, -105.053246 39.791063, -105.034618 39.791142, -105.034642 39.791869999999996, -105.029982 39.79188, -105.030038 39.791086, -105.02519 39.790932999999995, -105.025149 39.794003, -105.021339 39.793983999999995, -105.020787 39.791089, -105.015832 39.791072, -105.006416 39.791049, -104.998437 39.791185999999996, -104.997789 39.791097, -104.996736 39.791086, -104.993436 39.791185999999996, -104.990809 39.792139, -104.988835 39.791086, -104.97595 39.791038, -104.976057 39.792300999999995, -104.973235 39.79247, -104.973245 39.794131, -104.974838 39.794225999999995, -104.974847 39.795609999999996, -104.972213 39.795564, -104.973243 39.796302, -104.973143 39.798292, -104.968716 39.798396, -104.968765 39.793839999999996, -104.966636 39.793836999999996, -104.966889 39.793321, -104.967758 39.791720999999995, -104.968861 39.790974, -104.960268 39.790966, -104.955356 39.794686, -104.949658 39.794686999999996, -104.940476 39.794601, -104.940484 39.791919, -104.939882 39.790994, -104.927034 39.791053999999995, -104.927002 39.783778, -104.922274 39.783775999999996, -104.912887 39.783818, -104.91157 39.783812, -104.903441 39.784036, -104.903561 39.798390999999995, -104.901405 39.798383, -104.900452 39.798376999999995, -104.900394 39.801134999999995, -104.896933 39.801159, -104.896905 39.798364, -104.896191 39.798344, -104.884746 39.798322, -104.884585 39.812975, -104.866075 39.812985999999995, -104.866041 39.798386, -104.847181 39.798235999999996, -104.835498 39.798107, -104.829131 39.798058999999995, -104.827186 39.798216, -104.820038 39.79826, -104.80969 39.798317, -104.790895 39.798251, -104.790859 39.842009, -104.786477 39.841986999999996, -104.77219 39.841916999999995, -104.762317 39.841874, -104.762139 39.845444, -104.753061 39.845409, -104.750513 39.845434, -104.732138 39.845085999999995, -104.73155 39.898610999999995, -104.724103 39.898576999999996, -104.705568 39.898489999999995, -104.705375 39.906417999999995, -104.692606 39.906614, -104.692934 39.914183, -104.680261 39.914246999999996, -104.680213 39.906599, -104.64037 39.906241, -104.633858 39.906067, -104.633969 39.899288999999996, -104.607003 39.899412999999996, -104.600435 39.899459, -104.600302 39.882289, -104.605853 39.882245, -104.605791 39.873827, -104.619841 39.873767, -104.619906 39.826633, -104.627625 39.826882999999995, -104.639646 39.826898, -104.639673 39.822552, -104.655511 39.822469999999996, -104.655455 39.814048, -104.659123 39.814032999999995, -104.666196 39.814005, -104.666277 39.822849999999995, -104.716084 39.823207, -104.753084 39.823048, -104.76247 39.82298, -104.762901 39.813038, -104.762658 39.805574, -104.762834 39.799878, -104.762606 39.798432999999996, -104.734399 39.798442, -104.734519 39.782948999999995, -104.734534 39.781729999999996, -104.734581 39.774837999999995, -104.734601 39.769268, -104.734601 39.769211, -104.734601 39.769180999999996, -104.735816 39.769411999999996, -104.753351 39.769487, -104.760799 39.769487, -104.764576 39.769391, -104.76456 39.771598, -104.772166 39.771466, -104.77215699999999 39.776409, -104.781818 39.776485, -104.781727 39.773387, -104.809879 39.773187, -104.828229 39.773174, -104.828131 39.772371, -104.828029 39.771494, -104.828323 39.769155999999995, -104.833009 39.769177, -104.832961 39.766194999999996, -104.837596 39.767267, -104.856623 39.768336999999995, -104.856631 39.760286, -104.856431 39.758387, -104.85122 39.756982, -104.84823 39.756485, -104.84694 39.754687, -104.85404 39.754709999999996, -104.86594 39.75474, -104.875192 39.754737999999996, -104.877889 39.754728, -104.879901 39.754607, -104.880138 39.747428, -104.884664 39.747467, -104.884652 39.743807, -104.884646 39.740156, -104.884659 39.737274, -104.88468 39.735625, -104.884708 39.732845999999995, -104.885135 39.730193, -104.886613 39.729219, -104.881934 39.724959999999996, -104.879735 39.725623, -104.87533 39.725576, -104.87534 39.720134, -104.87534 39.719711, -104.874947 39.71845, -104.87432 39.718201, -104.870831 39.718176, -104.870653 39.710169, -104.865971 39.711053, -104.865967 39.704318, -104.868932 39.702987, -104.870648 39.700534999999995, -104.870662 39.698474999999995, -104.865964 39.699086, -104.865962 39.696559, -104.874196 39.696472, -104.875309 39.696504999999995, -104.875316 39.697995999999996, -104.877698 39.697987999999995, -104.877611 39.696506, -104.882315 39.696483, -104.884057 39.696479, -104.885773 39.696523, -104.891715 39.69659, -104.893402 39.695695, -104.894225 39.696597, -104.897402 39.69627, -104.898806 39.695091, -104.899285 39.696976, -104.903544 39.698535, -104.903507 39.696622, -104.900115 39.692985, -104.90351 39.692581, -104.903512 39.689354, -104.89881 39.689341, -104.898761 39.692992, -104.894201 39.692994, -104.894092 39.692873999999996, -104.894061 39.686428, -104.889328 39.685683999999995, -104.889314 39.682727, -104.889308 39.682055999999996, -104.894046 39.682061, -104.894528 39.678455, -104.897446 39.678505, -104.898317 39.678473, -104.90344 39.678598, -104.903443 39.684857, -104.904996 39.685905999999996, -104.905074 39.683862, -104.903888 39.680332, -104.908096 39.680306, -104.908094 39.679725999999995, -104.90625299999999 39.678442, -104.905631 39.678314, -104.903579 39.676674999999996, -104.90352 39.674456, -104.903522 39.671225, -104.903509 39.667623999999996, -104.900251 39.66757, -104.898817 39.667626, -104.893941 39.667589, -104.890824 39.664902999999995, -104.890764 39.664956, -104.890188 39.664393, -104.88803300000001 39.665787, -104.892269 39.668189, -104.890133 39.667587, -104.884133 39.667487, -104.879277 39.663891, -104.876233 39.663987, -104.875832 39.669787, -104.878233 39.672787, -104.87531 39.672784, -104.875527 39.674763999999996, -104.871874 39.674744, -104.870882 39.674763999999996, -104.868216 39.672621, -104.866051 39.670846999999995, -104.866174 39.667515, -104.866334 39.660309, -104.861022 39.660281, -104.858978 39.66034, -104.856441 39.66034, -104.855437 39.660804, -104.853716 39.660072, -104.848332 39.659161, -104.848336 39.657891, -104.84773 39.657101, -104.847119 39.65678, -104.852944 39.655705999999995, -104.856038 39.654178, -104.857203 39.653245999999996, -104.875552 39.644617, -104.876224 39.644301, -104.876306 39.652294999999995, -104.877497 39.653051999999995, -104.88014 39.653057, -104.880313 39.645902, -104.880313 39.645889, -104.880368 39.642193, -104.880329 39.641490999999995, -104.88511199999999 39.639261999999995, -104.885231 39.631344999999996, -104.885265 39.624083, -104.887799 39.624007, -104.889668 39.624051, -104.894529 39.62403, -104.901658 39.623722, -104.90402399999999 39.623827, -104.905551 39.624001, -104.913407 39.624083, -104.913257 39.638691, -104.914264 39.639427999999995, -104.92246 39.645849, -104.931873 39.645826, -104.931703 39.653044, -104.940683 39.653013, -104.955903 39.652998, -104.954952 39.655797, -104.953541 39.655957, -104.953788 39.656683, -104.959485 39.656690999999995, -104.959449 39.660343999999995, -104.959443 39.661525999999995, -104.963149 39.66156, -104.963224 39.66037, -104.967619 39.660409, -104.968785 39.660416999999995, -104.968805 39.665839, -104.973489 39.665866, -104.973486 39.667684, -104.974586 39.667687, -104.978292 39.667698, -104.982835 39.667696, -104.987572 39.667682, -104.991132 39.667674, -104.999906 39.667884, -105.004374 39.666306, -105.004862 39.664463, -105.004882 39.660455, -105.010665 39.660506999999996, -105.007717 39.66422, -105.006471 39.666913, -105.006576 39.676778, -105.008637 39.67678, -105.008664 39.678627, -105.015696 39.678684, -105.015699 39.671794999999996, -105.015722 39.666947, -105.015773 39.663729, -105.0158 39.660508, -105.022932 39.660495999999995, -105.023003 39.65683, -105.025269 39.656817, -105.032038 39.657087, -105.032089 39.655905, -105.032157 39.653774999999996, -105.032162 39.653276, -105.034017 39.653465, -105.034171 39.65329, -105.034646 39.646921, -105.034659 39.643991, -105.031238 39.643986999999996, -105.029979 39.642244999999996, -105.029998 39.638574999999996, -105.034707 39.638593, -105.034739 39.635089, -105.034752 39.63359, -105.030057 39.633492, -105.029563 39.632355, -105.02536 39.631445, -105.025369 39.628598, -105.027608 39.62824, -105.029127 39.627838, -105.034821 39.628098, -105.034822 39.627809, -105.036802 39.628129, -105.038005 39.626836, -105.041839 39.627887, -105.042314 39.628194, -105.044048 39.628015999999995, -105.044339 39.631586999999996, -105.04570000000001 39.631586999999996, -105.053411 39.631586, -105.053333 39.638892999999996, -105.059431 39.638812, -105.059457 39.634662, -105.057009 39.631679, -105.053457 39.629526, -105.05333 39.627989, -105.055836 39.625994, -105.05584 39.624193, -105.053439 39.624387, -105.053439 39.621423, -105.057151 39.621584999999996, -105.056439 39.619932, -105.058178 39.617182, -105.058125 39.61443, -105.060203 39.61443, -105.064199 39.614574, -105.091405 39.614455, -105.09691 39.614515, -105.096955 39.617968999999995, -105.09696 39.618362, -105.092839 39.618327, -105.091362 39.618336, -105.087252 39.618317, -105.086115 39.618978999999996, -105.084221 39.618567999999996, -105.075873 39.618508, -105.065141 39.618581999999996, -105.064966 39.620238, -105.076594 39.624378, -105.075132 39.62451, -105.08167 39.631326, -105.08178 39.631325, -105.083712 39.631327, -105.083735 39.630154999999995, -105.081811 39.63015, -105.08173 39.627313, -105.083813 39.627317999999995, -105.083789 39.628527, -105.08558 39.628527, -105.085626 39.626107, -105.087391 39.626045999999995, -105.087384 39.627089999999995, -105.088511 39.627086999999996, -105.091164 39.627081, -105.091256 39.624198, -105.098516 39.624221999999996, -105.10860000000001 39.624207999999996, -105.10858999999999 39.626987, -105.109927 39.626988, -105.109883 39.629897), (-105.081612 39.634873, -105.080914 39.634876999999996, -105.080909 39.635683, -105.081573 39.635687999999995, -105.081612 39.634873), (-105.063539 39.652387, -105.062574 39.652384999999995, -105.06256 39.652986999999996, -105.063539 39.652978999999995, -105.063539 39.652387), (-104.940738 39.697956, -104.940278 39.697949, -104.940271 39.698198999999995, -104.93871 39.698181999999996, -104.938635 39.696605, -104.940612 39.69657, -104.940633 39.694755, -104.940485 39.695664, -104.939539 39.694688, -104.936213 39.694782, -104.936233 39.696599, -104.934027 39.696600000000004, -104.931735 39.696601, -104.929868 39.696594, -104.927864 39.696653999999995, -104.928564 39.698429, -104.928578 39.700221, -104.931654 39.700221, -104.933996 39.70138, -104.93384 39.70416, -104.932868 39.702182, -104.931423 39.703789, -104.930257 39.703838, -104.928974 39.703843, -104.926924 39.7036, -104.926963 39.706699, -104.92959 39.706413999999995, -104.929542 39.708456, -104.93153 39.709088, -104.931648 39.711098, -104.940687 39.711220999999995, -104.940738 39.706344, -104.940691 39.703813, -104.940738 39.697956), (-104.934183 39.671093, -104.932905 39.670798999999995, -104.931695 39.670564, -104.931622 39.667473, -104.930436 39.667471, -104.929542 39.669381, -104.927037 39.66899, -104.927935 39.67033, -104.93033199999999 39.672981, -104.931641 39.673373999999995, -104.934218 39.673387999999996, -104.934183 39.671093), (-104.926429 39.669394, -104.92266 39.667578, -104.920675 39.668244, -104.92084 39.667584999999995, -104.922221 39.666947, -104.92161899999999 39.662486, -104.921016 39.660337999999996, -104.918875 39.660337999999996, -104.916757 39.659009999999995, -104.915513 39.657519, -104.916572 39.656119, -104.912985 39.656541, -104.91297 39.663132999999995, -104.915939 39.663471, -104.916378 39.667584999999995, -104.91754399999999 39.66758, -104.917559 39.672982999999995, -104.919234 39.673888999999996, -104.920487 39.674141, -104.921047 39.674836, -104.922253 39.675616, -104.925781 39.676583, -104.925725 39.675281, -104.93024199999999 39.674831999999995, -104.926429 39.669394), (-104.91104 39.679887, -104.908203 39.679883, -104.908201 39.680307, -104.908205 39.682069999999996, -104.911032 39.682072999999995, -104.91104 39.679887), (-104.904032 39.624116, -104.902904 39.624181, -104.902796 39.624303999999995, -104.903285 39.625954, -104.903917 39.626829, -104.904032 39.624116), (-104.902671 39.685711999999995, -104.898783 39.683402, -104.898786 39.685704, -104.902671 39.685711999999995)))",Denver,108031,197760,334981,59987,3775,21774,517,1134,13849,316841,316936,44386,39211,32660,31145,45256,70917,64996,51456,45667,37778,36917,35398,30960,22195,14623,10831,8893,10488,133508,59150,34,271054,130387,140667,108602,32065,290624,271054,19570,134843,136211,441119,63613,184602,192904,51800,66522,34423,1965,825,913,257500,532072,33484,68221,264919,259116,8037,101705,624174,480374,67643,44840,26069,5248,329735,260139,229730,30409,22814,19173,3641,7929,14762,3545,20546,309189,29818,94726,76945,60036,17074,30590,606676,152164,11377,8429,30291,25684,23510,38005,14868,454512,4172,39812,19971,23969,41111,34843,46888,20341,59517,134843,4000,7583,16549,19785,17265,14973,22030,12149,12896,4022,3591,136211,11089,9941,28164,28089,21492,14378,14088,6149,2821,621206,113930,180309,132028,65212,36533,7710,2.28,52505,27653,26410,24228,20360,24242,31578,20286,12284,14136,17372,627155,60529,511703,363279,362909,334730,28179,370,148424,627155
